POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0002,225,245,7072,8/17/19,353,2,1.5,100,4,821.412713,19.29266121,0.757346152,75.73461518,0.348120121,79.47590516,15.33301713
BN-0009,158,256,7464,8/17/19,575,6,1.5,45,7,927.5894369,15.51035861,0.771491983,34.71713921,0.272344345,63.75629031,9.888829266
BN-0091,142,233,7199,8/17/19,579,4,1.125,100,7,685.921516,49.13542979,0.871909156,87.19091562,0.612770291,90.06848831,44.25553884
BN-0054,240,253,7162,8/17/19,589,0,1.125,54,3,591.5028737,9.518220467,0.750387347,40.52091671,0.48021907,17.93924297,1.707496696
BN-0026,257,181,7161,8/17/19,402,2,1.125,120,4,1229.785231,14.56047463,0.687255112,82.47061349,0.225847783,48.68137226,7.088238857
BN-0005,258,57,7415,8/17/19,458,3,1.125,54,3,1138.98482,25.30007812,0.779436379,42.08956445,0.441692585,18.63370783,4.714342639
BN-0079,173,217,7187,8/17/19,543,1,2.5,45,4,761.6605721,19.14108789,0.806548923,36.29470155,0.746841625,105.799055,20.25109011
BN-0084,298,121,7192,8/17/19,546,3,2.5,120,4,755.1113635,25.61106494,0.810476583,97.25718996,0.575946455,283.5047087,72.60857505
BN-0043,101,85,7151,8/18/19,346,5,1.125,74,3,472.8756404,53.1963906,0.823682874,60.95253265,0.666104789,26.98463859,14.35485374
BN-0015,141,72,7321,8/18/19,590,3,1.5,74,5,594.8743428,44.19655801,0.804437615,59.52838354,0.68693994,78.08635711,34.51148212
BN-0072,109,172,7180,8/18/19,371,5,2.5,45,3,373.8873745,53.74489986,0.893570781,40.21068513,0.94897613,87.91061037,47.24746951
BN-0012,60,114,7024,8/18/19,364,0,1.5,100,5,369.5490968,55.99752687,0.923183349,92.3183349,0.969461691,121.0985758,67.81220752
BN-0020,170,62,7437,8/18/19,441,4,2.5,100,7,1310.382031,26.97105456,0.783108438,78.31084383,0.421199992,399.4831921,107.7448297
BN-0017,63,194,7166,8/18/19,506,0,1.5,45,5,481.8368252,49.3572393,0.833683864,37.5157739,0.675607002,49.21131641,24.28934721
BN-0016,288,239,7106,8/18/19,405,0,2.5,45,3,841.6902174,10.8744899,0.722040929,32.49184179,0.16186927,71.03528911,7.724725336
BN-0007,111,155,7144,8/18/19,581,7,2.5,100,3,555.2456434,51.64539679,0.800845559,80.08455592,0.601389673,175.0848604,90.42327086
BN-0065,266,54,7173,8/18/19,498,4,1.125,100,3,694.5410888,24.36372282,0.819348758,81.9348758,0.665062655,36.27384975,8.837660208
BN-0059,211,75,7167,8/18/19,252,0,1.125,54,5,1095.828131,29.78596269,0.781808145,42.21763981,0.312865715,31.15068132,9.278530317
BN-0053,60,198,7161,8/18/19,491,2,1.125,120,3,457.2837699,44.88566004,0.830550467,99.66605604,0.688362286,44.12372029,19.80522309
BN-0033,297,198,7141,8/18/19,448,0,2.5,54,7,1421.067998,10.34779957,0.714882804,38.60367144,0.209248311,196.9269789,20.37760907
BN-0071,69,85,7179,8/18/19,525,3,1.5,45,4,470.0055374,51.6136972,0.80811038,36.36496711,0.676192513,38.16139648,19.69650763
BN-0067,50,103,7175,8/19/19,590,0,2.5,45,5,188.5926103,51.4276147,0.891497782,40.11740017,0.933160304,146.1777769,75.17574387
BN-0076,251,239,7184,8/19/19,505,1,1.5,120,7,535.7952511,9.779248512,0.745727437,89.48729248,0.329024218,164.3389383,16.07111318
BN-0023,154,227,7148,8/19/19,369,2,2.5,100,7,1191.424276,13.3641295,0.742692998,74.26929984,0.224870398,378.8662658,50.63217838
BN-0058,143,188,7166,8/19/19,230,1,2,100,4,397.3522487,49.17500707,0.856854746,85.68547457,0.9567362,159.8548214,78.6086197
BN-0077,300,171,7185,8/19/19,562,3,1.5,120,4,696.6487941,15.42064355,0.766619437,91.99433239,0.475782829,96.53885241,14.88691232
BN-0056,236,99,7164,8/19/19,267,6,1.5,120,7,790.3772798,10.34707985,0.767379524,92.08554291,0.373421846,169.1104953,17.49799799
BN-0040,160,129,7148,8/19/19,268,5,2,100,4,855.7723842,25.27347442,0.744932753,74.49327528,0.335621547,138.9746544,35.12372372
BN-0078,193,275,7186,8/19/19,573,5,2,45,5,1025.894073,17.86316068,0.779744011,35.08848051,0.409695855,81.82633655,14.61676998
BN-0001,102,108,7012,8/19/19,418,6,2.5,100,7,480.6244424,52.91962571,0.823196998,82.3196998,0.691082458,419.9333686,222.2271669
BN-0085,263,122,7193,8/19/19,493,4,2,100,4,611.2856856,10.15901988,0.727480702,72.74807025,0.501576351,135.7187999,13.78769985
BN-0086,103,112,7194,8/19/19,340,0,1.5,100,3,583.4384393,50.53442003,0.817441181,81.74411808,0.633343882,64.33670814,32.51218232
BN-0061,270,224,7169,8/19/19,239,5,2.5,74,5,1363.441838,12.670198,0.692997361,51.28180473,0.153861844,186.858076,23.67528821
BN-0066,137,176,7174,8/19/19,262,7,1.5,45,7,285.346198,54.41357914,0.904222259,40.69000166,0.966503785,74.72515354,40.66063056
BN-0008,275,214,7040,8/20/19,559,5,2,120,5,985.8864443,11.43775445,0.726739243,87.20870919,0.185760334,203.3707098,23.26104241
BN-0095,122,290,7203,8/20/19,508,5,2.5,45,5,823.662653,42.2676128,0.845417668,38.04379507,0.348023474,138.6220783,58.5922433
BN-0082,218,199,7190,8/20/19,280,5,1.125,74,4,1037.326937,15.72488378,0.729112823,53.95434894,0.384324363,31.84857775,5.008151835
BN-0010,144,208,7285,8/20/19,232,0,2,45,7,782.6777598,43.91847763,0.860868238,38.73907073,0.668033546,126.4753181,55.5460343
BN-0051,214,195,7159,8/20/19,353,2,2,120,7,1317.353436,6.895405557,0.68847586,82.61710316,0.230061518,269.7283184,18.59886146
BN-0092,180,211,7200,8/20/19,333,4,2,100,4,1430.852159,10.5952311,0.734755443,73.47554433,0.247989064,137.0759755,14.52351639
BN-0041,91,91,7149,8/20/19,247,5,2.5,120,4,463.6325319,55.50491913,0.837730998,100.5277198,0.62506308,293.0383031,162.6506731
BN-0039,248,257,7147,8/20/19,468,7,1.5,45,4,1375.24191,18.98230109,0.771745058,34.72852761,0.414478637,36.44411688,6.917931996
BN-0044,92,206,7152,8/20/19,507,3,2,100,3,698.5775075,42.37969518,0.872442022,87.24420222,0.641460788,122.0720877,51.73377869
BN-0062,107,196,7170,8/20/19,309,7,2,120,7,579.6834348,49.02820297,0.871622063,104.5946475,0.652816737,341.4806053,167.4218043
BN-0070,168,280,7178,8/20/19,267,3,2,74,7,649.8461128,10.83387325,0.756758679,56.00014227,0.487838212,182.8292645,19.80749078
BN-0075,220,89,7183,8/20/19,551,3,2,54,5,700.7238694,29.13324192,0.836959897,45.19583442,0.611274409,105.3966859,30.70547146
BN-0099,192,150,7207,8/20/19,549,6,1.125,100,7,1145.792797,15.44642277,0.742868163,74.28681626,0.330146337,76.73851334,11.8533552
BN-0011,52,116,7041,8/21/19,587,3,2.5,100,7,513.232516,53.24703702,0.863220234,86.32202344,0.616511698,440.3502221,234.4734458
BN-0019,127,266,7122,8/21/19,336,0,1.125,45,4,399.8588429,44.039749,0.865210411,38.93446849,0.926209848,22.98253007,10.12144855
BN-0029,283,169,7137,8/21/19,273,0,1.5,120,3,769.6361062,14.86570428,0.724217611,86.90611326,0.436881046,68.39945644,10.16806093
BN-0035,273,242,7143,8/21/19,446,2,1.125,45,3,1465.177385,7.683347906,0.685584238,30.85129072,0.222232508,13.65834845,1.04941843
BN-0036,233,60,7144,8/21/19,459,6,1.5,100,5,938.0936654,22.36429071,0.792072153,79.20721532,0.385707895,103.9000647,23.23651251
BN-0068,110,259,7176,8/21/19,454,5,1.125,120,7,308.0290432,45.03519415,0.927284082,111.2740898,0.920009141,114.9464825,51.76637156
BN-0093,202,145,7201,8/21/19,513,3,1.125,45,5,1111.149825,26.9342104,0.765052355,34.42735599,0.441743725,25.40254737,6.841975555
BN-0097,87,113,7205,8/21/19,594,6,1.125,120,7,613.3841807,41.50892101,0.798402238,95.8082685,0.679725379,98.97024076,41.08147906
BN-0073,220,212,7181,8/22/19,527,7,2,100,3,1359.35605,10.60301729,0.747662222,74.76622221,0.221898086,104.6128981,11.09212368
BN-0045,258,199,7153,8/22/19,419,1,2,54,7,837.8186578,6.278544425,0.726474797,39.22963903,0.168867813,128.0769255,8.041366666
BN-0061,270,224,7169,8/22/19,242,5,2.5,74,5,697.9980866,15.90007596,0.804973195,59.56801644,0.419382216,217.0509599,34.5112675
BN-0078,193,275,7186,8/22/19,576,5,2,45,5,1365.859618,17.75025966,0.795909026,35.81590616,0.388932767,83.52269317,14.82549491
BN-0087,171,92,7195,8/22/19,424,3,1.125,74,7,967.1714289,16.07519647,0.766209466,56.69950047,0.367859381,58.57076117,9.415364935
BN-0051,214,195,7159,8/22/19,355,2,2,120,7,943.2078031,18.66617127,0.759896416,91.18756992,0.427750505,297.7091783,55.57090511
BN-0096,72,233,7204,8/22/19,579,0,2,54,4,1043.465975,44.32102283,0.818738044,44.21185438,0.525534643,82.48163553,36.55670451
BN-0011,52,116,7041,8/22/19,588,3,2.5,100,7,254.7606003,54.92599706,0.891668002,89.16680016,0.910672357,454.8621393,249.8375652
BN-0021,268,253,7225,8/22/19,288,6,1.5,74,7,1410.86078,13.48209776,0.703984702,52.09486792,0.236647581,95.66962018,12.89827172
BN-0085,263,122,7193,8/22/19,496,4,2,100,4,1191.680634,10.70460965,0.698987844,69.89878435,0.245527628,130.4031721,13.95915054
BN-0041,91,91,7149,8/22/19,249,5,2.5,120,4,482.0224612,50.27022283,0.833708121,100.0449745,0.62668554,291.6311007,146.6036041
BN-0064,160,187,7172,8/22/19,413,0,2.5,54,7,926.0331757,18.4835619,0.779262515,42.0801758,0.327570924,214.6614968,39.67709064
BN-0057,211,233,7165,8/22/19,589,0,2,100,4,944.6576599,17.08258812,0.766815958,76.6815958,0.348173977,143.0571851,24.43786971
BN-0009,158,256,7464,8/23/19,581,6,1.5,45,7,1356.509727,14.36239979,0.68514397,30.83147866,0.217584391,56.62046898,8.132058119
BN-0069,58,136,7177,8/23/19,412,0,2.5,45,5,284.2018621,50.37989796,0.902653308,40.61939886,0.930572614,148.0069346,74.56574263
BN-0090,125,293,7198,8/23/19,501,6,1.125,120,4,495.5019544,45.7112309,0.840980275,100.917633,0.665453027,59.57041731,27.230371
BN-0095,122,290,7203,8/23/19,511,5,2.5,45,5,835.9817874,40.8644944,0.829233384,37.31550226,0.456322289,135.9683614,55.56278342
BN-0038,246,147,7146,8/23/19,248,2,2,100,7,699.5764284,14.86239824,0.74676515,74.67651502,0.514000497,243.8038862,36.23510449
BN-0020,170,62,7437,8/23/19,446,4,2.5,100,7,1196.677827,24.93158828,0.785224497,78.52244971,0.318912585,400.5626466,99.86662984
BN-0046,218,107,7154,8/23/19,266,2,2,54,5,965.3392882,23.14193058,0.724452229,39.12042036,0.318025711,91.22882028,21.11211025
BN-0014,224,279,7212,8/23/19,597,3,1.5,74,7,958.3848766,24.47447252,0.75063412,55.54692488,0.331875869,102.0091502,24.96620144
BN-0027,205,293,7221,8/23/19,394,0,1.5,100,5,846.2653233,21.54305492,0.727154614,72.71546137,0.348130815,95.38450646,20.54873661
BN-0094,202,181,7202,8/23/19,443,3,2.5,120,3,1045.407893,14.01448902,0.688672018,82.64064222,0.212984765,180.673104,25.32041233
BN-0093,202,145,7201,8/23/19,515,3,1.125,45,5,1195.777223,23.05946445,0.756447126,34.04012068,0.402208295,25.11682217,5.791804679
BN-0016,288,239,7106,8/23/19,410,0,2.5,45,3,805.142145,17.35982333,0.770204356,34.65919602,0.445430325,75.7736673,13.15417478
BN-0084,298,121,7192,8/23/19,552,3,2.5,120,4,800.0362947,28.88711172,0.737440833,88.49289991,0.337217664,257.9568032,74.51626994
BN-0065,266,54,7173,8/24/19,504,4,1.125,100,3,764.876006,15.65617207,0.791258479,79.12584794,0.677753581,35.03024922,5.484396096
BN-0062,107,196,7170,8/24/19,313,7,2,120,7,363.3252865,41.6190359,0.947429579,113.6915495,0.917774767,371.1801708,154.4816085
BN-0058,143,188,7166,8/24/19,235,1,2,100,4,685.672018,43.39790822,0.83076846,83.07684601,0.610672596,154.9881639,67.26162114
BN-0099,192,150,7207,8/24/19,553,6,1.125,100,7,1499.340958,16.36234539,0.76570059,76.57005899,0.393188185,79.09711022,12.94214237
BN-0030,156,91,7138,8/24/19,567,2,2,120,5,639.509175,19.55526872,0.801981736,96.23780828,0.458640949,224.4265689,43.88721862
BN-0032,201,66,7140,8/24/19,432,6,1.5,74,5,1185.510359,28.87319567,0.769079741,56.91190084,0.404221426,74.65418593,21.55504918
BN-0075,220,89,7183,8/24/19,555,3,2,54,5,985.7702299,10.33264392,0.675997702,36.50387589,0.203634173,85.12703857,8.795873778
BN-0035,273,242,7143,8/24/19,449,2,1.125,45,3,1385.24502,13.89292567,0.739101554,33.25956993,0.202419201,14.72453129,2.045668188
BN-0001,102,108,7012,8/24/19,423,6,2.5,100,7,494.8282744,54.65250339,0.795333581,79.53335814,0.683794678,405.7195432,221.7358871
BN-0070,168,280,7178,8/24/19,271,3,2,74,7,582.6080675,19.4061848,0.815986644,60.38301165,0.699816616,197.1384564,38.25705317
BN-0048,170,298,7156,8/24/19,334,1,1.125,74,4,1323.272594,12.31764091,0.748399878,55.38159099,0.167007178,32.69106089,4.02676749
BN-0083,201,233,7191,8/24/19,301,4,2.5,74,4,626.066592,13.55000507,0.798503952,59.08929247,0.59802847,172.2452876,23.33924519
BN-0015,141,72,7321,8/24/19,596,3,1.5,74,5,528.4485797,40.80944996,0.806249143,59.66243655,0.64560265,78.26220114,31.93837381
BN-0037,285,190,7145,8/25/19,427,4,1.125,45,3,922.5120499,18.62862656,0.740924093,33.3415842,0.303133534,14.76084029,2.749741815
BN-0031,233,178,7139,8/25/19,528,3,2.5,74,3,630.3675058,12.0946206,0.728642139,53.91951826,0.388298117,117.8815468,14.25732584
BN-0068,110,259,7176,8/25/19,458,5,1.125,120,7,480.8806069,42.43324658,0.82691765,99.23011802,0.611258427,102.505022,43.49620874
BN-0054,240,253,7162,8/25/19,597,0,1.125,54,3,596.2981009,14.33780251,0.734706371,39.67414401,0.532636786,17.56436346,2.518343746
BN-0067,50,103,7175,8/25/19,596,0,2.5,45,5,117.7148217,68.51467035,0.940069698,42.30313643,0.963695791,154.1420533,105.6099197
BN-0017,63,194,7166,8/25/19,513,0,1.5,45,5,665.3269481,48.79631195,0.807238376,36.32572693,0.644906209,47.6502723,23.25157551
BN-0097,87,113,7205,8/25/19,598,6,1.125,120,7,518.8103504,43.36313031,0.85246605,102.295926,0.619026982,105.6720113,45.82269195
BN-0012,60,114,7024,8/25/19,371,0,1.5,100,5,392.0229742,57.61956644,0.872636444,87.26364438,0.944043048,114.4680855,65.95601459
BN-0022,102,139,7325,8/25/19,245,5,1.125,120,3,583.3603807,42.70070387,0.839996409,100.7995691,0.643952234,44.62554423,19.05542149
BN-0039,248,257,7147,8/25/19,473,7,1.5,45,4,828.3903738,9.815125406,0.702988888,31.63449996,0.165333385,33.19724426,3.258351155
BN-0042,246,292,7150,8/25/19,577,3,2,74,3,1021.348079,18.08358155,0.726194305,53.73837857,0.265809471,75.19073929,13.59717866
BN-0080,139,96,7188,8/25/19,447,3,1.5,120,5,535.2662938,52.57712359,0.792947693,95.15372318,0.684509313,124.8178964,65.62565965
BN-0033,297,198,7141,8/25/19,455,0,2.5,54,7,1089.888191,8.204010166,0.726285233,39.21940261,0.179537563,200.0679776,16.41359722
BN-0034,179,120,7142,8/26/19,280,3,2,54,4,676.0410619,15.36839093,0.834400895,45.05764836,0.54982898,84.05954877,12.91860007
BN-0052,202,93,7160,8/26/19,403,2,2.5,100,4,850.0680981,26.68198638,0.75307259,75.30725896,0.37984042,219.5206599,58.57247257
BN-0063,203,293,7171,8/26/19,486,4,2,54,4,669.7786095,14.26978525,0.762734628,41.18766993,0.416115356,76.83971701,10.9648626
BN-0091,142,233,7199,8/26/19,588,4,1.125,100,7,403.5741361,42.52659353,0.823461127,82.34611269,0.623107298,85.06379174,36.17473295
BN-0072,109,172,7180,8/26/19,379,5,2.5,45,3,314.26011,50.41854922,0.930553017,41.87488577,0.921077541,91.548969,46.15766199
BN-0003,85,180,7356,8/26/19,451,3,1.5,74,4,515.5474268,43.11873101,0.872647253,64.5758967,0.637294768,67.765946,29.21981597
BN-0023,154,227,7148,8/26/19,376,2,2.5,100,7,705.2135192,5.997944658,0.798421358,79.84213578,0.471165619,407.2946952,24.42931041
BN-0098,152,97,7206,8/26/19,541,2,2.5,100,7,1025.941464,27.46168499,0.791447642,79.14476421,0.388658437,403.7372284,110.8730459
BN-0066,137,176,7174,8/26/19,269,7,1.5,45,7,283.7444909,59.00982066,0.89077753,40.08498887,0.962018886,73.61407781,43.4395353
BN-0074,71,245,7182,8/26/19,326,1,1.125,45,7,331.5473161,46.2366958,0.91982458,41.39210611,0.924011049,42.75817496,19.76996728
BN-0050,158,119,7158,8/26/19,580,0,1.125,120,4,827.8343232,12.90990001,0.702308772,84.27705266,0.171624672,49.74769072,6.42237713
BN-0043,101,85,7151,8/26/19,354,5,1.125,74,3,579.7335964,55.27592542,0.813195124,60.17643915,0.690594161,26.64104987,14.72608686
BN-0028,141,194,7270,8/26/19,270,2,2,120,5,791.4260304,40.04212035,0.79506882,95.40825838,0.608441393,222.4920585,89.09053785
BN-0010,144,208,7285,8/27/19,239,0,2,45,7,919.5716366,42.541519,0.830712467,37.38206102,0.548426829,122.0449528,51.91977679
BN-0088,103,220,7196,8/27/19,520,4,1.5,100,3,666.0193581,47.15418042,0.828678666,82.86786659,0.64652651,65.2211544,30.75450082
BN-0036,233,60,7144,8/27/19,465,6,1.5,100,5,1150.436894,13.30995573,0.728616725,72.8616725,0.192953103,95.5762989,12.72116308
BN-0026,257,181,7161,8/27/19,412,2,1.125,120,4,617.5635795,8.691318944,0.744331777,89.31981326,0.390046707,52.72436927,4.582443094
BN-0056,236,99,7164,8/27/19,275,6,1.5,120,7,1076.84523,20.62000092,0.799982948,95.99795377,0.298228456,176.2954422,36.35212181
BN-0049,234,114,7157,8/27/19,541,1,1.125,120,3,883.8767429,15.12191721,0.789493836,94.73926035,0.355924416,41.94255086,6.342517815
BN-0029,283,169,7137,8/27/19,279,0,1.5,120,3,1076.688428,29.7720543,0.787753501,94.53042008,0.274101966,74.40016712,22.15045816
BN-0060,128,58,7168,8/27/19,543,4,1.5,54,3,535.7268171,57.40425793,0.828881036,44.75957595,0.611321379,35.22802425,20.22238591
BN-0076,251,239,7184,8/27/19,513,1,1.5,120,7,778.8711993,19.00149275,0.839802902,100.7763482,0.4249196,185.0707247,35.16620034
BN-0077,300,171,7185,8/27/19,570,3,1.5,120,4,1002.531227,29.91070049,0.741529218,88.98350611,0.322919765,93.37929132,27.93040014
BN-0024,292,51,7221,8/27/19,485,7,2,45,7,1338.318988,23.78309624,0.720309022,32.413906,0.319129572,105.8249203,25.16844264
BN-0007,111,155,7144,8/27/19,590,7,2.5,100,3,361.8979014,50.85864478,0.869087311,86.90873106,0.921877464,190.0042133,96.6335679
BN-0071,69,85,7179,8/27/19,534,3,1.5,45,4,412.5825428,56.88900137,0.81177606,36.52992272,0.632773259,38.3345009,21.80811474
BN-0019,127,266,7122,8/28/19,343,0,1.125,45,4,505.7203568,41.16156403,0.866784338,39.00529522,0.602439726,23.0243382,9.477177713
BN-0002,225,245,7072,8/28/19,364,2,1.5,100,4,1456.584255,14.09930512,0.724455134,72.44551338,0.156367033,76.02432174,10.71890109
BN-0018,118,140,7003,8/28/19,583,5,1.5,100,7,270.434292,55.54046708,0.888455402,88.84554018,0.930101616,163.1603923,90.62004395
BN-0040,160,129,7148,8/28/19,277,5,2,100,4,743.0535457,25.9630059,0.771659741,77.16597406,0.690839423,143.9608412,37.3765617
BN-0055,122,62,7163,8/28/19,415,6,1.125,100,5,504.425708,50.42302666,0.824378968,82.43789675,0.698430747,60.82757497,30.67110435
BN-0005,258,57,7415,8/28/19,469,3,1.125,54,3,1408.752313,16.27200117,0.761387359,41.11491737,0.426714243,18.20221634,2.961864855
BN-0006,65,233,7281,8/28/19,561,2,2,74,3,1067.232196,42.91759777,0.823692668,60.95325745,0.493338565,85.28579782,36.60261567
BN-0053,60,198,7161,8/28/19,501,2,1.125,120,3,477.7016331,49.54310323,0.878452581,105.4143097,0.617822322,46.668562,23.12105384
BN-0004,60,285,7079,8/28/19,298,4,1.125,54,3,441.3625754,49.75074997,0.828816511,44.75609159,0.668086616,19.81422106,9.857723579
BN-0086,103,112,7194,8/28/19,349,0,1.5,100,3,366.0235771,50.68581888,0.918117768,91.81177681,0.902796111,72.26045894,36.62580534
BN-0092,180,211,7200,8/28/19,341,4,2,100,4,1241.970493,19.93741762,0.766385016,76.63850164,0.3163796,142.9767887,28.50587945
BN-0089,109,103,7197,8/28/19,444,3,2.5,100,5,552.5305791,51.8467793,0.876052305,87.60523051,0.6662919,319.2115587,165.5009123
BN-0044,92,206,7152,8/28/19,515,3,2,100,3,682.2019049,48.52340678,0.826814325,82.68143253,0.608047976,115.6878604,56.13569109
BN-0008,275,214,7040,8/29/19,568,5,2,120,5,619.1225048,14.81883298,0.752733453,90.32801435,0.519439468,210.6449295,31.21512027
BN-0013,261,258,7303,8/29/19,441,0,1.125,54,5,953.4898983,19.067192,0.74713809,40.34545685,0.441969867,29.76927357,5.67616455
BN-0025,98,121,7267,8/29/19,313,2,1.125,45,7,518.2930896,42.02828776,0.829152884,37.31187976,0.6868185,38.5432884,16.19908416
BN-0047,137,52,7155,8/29/19,500,3,1.125,54,3,268.8260859,50.41203138,0.944515173,51.00381936,0.963467159,22.58018777,11.38313134
BN-0059,211,75,7167,8/29/19,263,0,1.125,54,5,1003.745939,16.34429547,0.73242015,39.55068808,0.417903551,29.18284599,4.769730574
BN-0079,173,217,7187,8/29/19,555,1,2.5,45,4,1066.32152,13.5187068,0.710906904,31.99081066,0.188529048,93.25321307,12.60662846
BN-0081,265,92,7189,8/29/19,371,4,2.5,74,5,913.6484303,27.72952986,0.73744128,54.57065475,0.369491195,198.8418233,55.13790275
BN-0082,218,199,7190,8/29/19,289,5,1.125,74,4,515.833475,15.95458971,0.781390608,57.82290499,0.463186704,34.13213803,5.445642582
BN-0061,270,224,7169,8/30/19,250,5,2.5,74,5,630.2173402,19.01655216,0.81400967,60.23671558,0.68747708,219.4875324,41.73896108
BN-0068,110,259,7176,8/30/19,463,5,1.125,120,7,569.1708744,45.44557462,0.821116487,98.53397849,0.696024795,101.7859077,46.25719064
BN-0054,240,253,7162,8/30/19,602,0,1.125,54,3,1421.744199,13.98983745,0.718391583,38.79314551,0.207726238,17.17433166,2.402661083
BN-0009,158,256,7464,8/30/19,588,6,1.5,45,7,897.5179828,12.05217936,0.709576503,31.93094262,0.226105978,58.63957958,7.067347306
BN-0002,225,245,7072,8/30/19,366,2,1.5,100,4,930.825515,7.436054213,0.693400811,69.34008106,0.186227138,72.76548107,5.41088062
BN-0080,139,96,7188,8/30/19,452,3,1.5,120,5,422.1196525,56.77644011,0.864976004,103.7971205,0.635394253,136.1558728,77.30445757
